"elemento_grafo";"ci";"cj";"ck";"cl";"cm";"mean_absolute_error"
"N79";0;0;2;0;2;0.081516
"N79";0;0;2;1;0;0.390062
"N79";0;0;2;1;1;0.383691
"N79";0;0;2;1;2;0.381792
"N79";0;0;2;2;0;0.75861
"N79";0;0;2;2;1;0.746146
"N79";0;0;2;2;2;0.741799
"N79";0;1;0;0;0;0.0787256
"N79";0;1;0;0;1;0.0780092
"N79";0;1;0;0;2;0.0771372
"N79";0;1;0;1;0;0.394362
"N79";0;1;0;1;1;0.394599
"N79";0;1;0;1;2;0.38114
"N79";0;1;0;2;0;0.760414
"N79";0;1;0;2;1;0.751197
"N79";0;1;0;2;2;0.738885
"N79";0;1;1;0;0;0.0821588
"N79";0;1;1;0;1;0.0786188
"N79";0;1;1;0;2;0.0783173
"N79";0;1;1;1;0;0.399295
"N79";0;1;1;1;1;0.398771
"N79";0;1;1;1;2;0.394842
"N79";0;1;1;2;0;0.770196
"N79";0;1;1;2;1;0.756515
"N79";0;1;1;2;2;0.749206
"N79";0;1;2;0;0;0.0814626
"N79";0;1;2;0;1;0.081305
"N79";0;1;2;0;2;0.0813242
"N79";0;1;2;1;0;0.383697
"N79";0;1;2;1;1;0.378921
"N79";0;1;2;1;2;0.37364
"N79";0;1;2;2;0;0.759778
"N79";0;1;2;2;1;0.746436
"N79";0;1;2;2;2;0.737531
"N79";0;2;0;0;0;0.0824866
"N79";0;2;0;0;1;0.0851501
"N79";0;2;0;0;2;0.0844085
"N79";0;2;0;1;0;0.390846
"N79";0;2;0;1;1;0.391702
"N79";0;2;0;1;2;0.387365
"N79";0;2;0;2;0;0.750571
"N79";0;2;0;2;1;0.742912
"N79";0;2;0;2;2;0.72352
"N79";0;2;1;0;0;0.0831037
"N79";0;2;1;0;1;0.0821325
"N79";0;2;1;0;2;0.0815634
"N79";0;2;1;1;0;0.388047
"N79";0;2;1;1;1;0.38376
"N79";0;2;1;1;2;0.380448
"N79";0;2;1;2;0;0.739335
"N79";0;2;1;2;1;0.728712
"N79";0;2;1;2;2;0.726651
"N79";0;2;2;0;0;0.0837297
"N79";0;2;2;0;1;0.0823978
"N79";0;2;2;0;2;0.0805087
"N79";0;2;2;1;0;0.387241
"N79";0;2;2;1;1;0.383333
"N79";0;2;2;1;2;0.376559
"N79";0;2;2;2;0;0.759998
"N79";0;2;2;2;1;0.756609
"N79";0;2;2;2;2;0.74409
"N79";1;0;0;0;0;0.0799064
"N79";1;0;0;0;1;0.0789752
"N79";1;0;0;0;2;0.0795662
"N79";1;0;0;1;0;0.398353
"N79";1;0;0;1;1;0.402735
"N79";1;0;0;1;2;0.396298
"N79";1;0;0;2;0;0.751252
"N79";1;0;0;2;1;0.744984
"N79";1;0;0;2;2;0.740285
"N79";1;0;1;0;0;0.075793
"N79";1;0;1;0;1;0.074219
"N79";1;0;1;0;2;0.0751819
"N79";1;0;1;1;0;0.385483
"N79";1;0;1;1;1;0.373763
"N79";1;0;1;1;2;0.37092
"N79";1;0;1;2;0;0.707904
"N79";1;0;1;2;1;0.696015
"N79";1;0;1;2;2;0.683145
"N79";1;0;2;0;0;0.0781322
"N79";1;0;2;0;1;0.0775336
"N79";1;0;2;0;2;0.0769417
"N79";1;0;2;1;0;0.371324
"N79";1;0;2;1;1;0.36504
"N79";1;0;2;1;2;0.362861
"N79";1;0;2;2;0;0.71615
"N79";1;0;2;2;1;0.707341
"N79";1;0;2;2;2;0.697211
"N79";1;1;0;0;0;0.0846932
"N79";1;1;0;0;1;0.0818336
"N79";1;1;0;0;2;0.0821111
"N79";1;1;0;1;0;0.347723
"N79";1;1;0;1;1;0.346738
"N79";1;1;0;1;2;0.336502
"N79";1;1;0;2;0;0.724419
"N79";1;1;0;2;1;0.722667
"N79";1;1;0;2;2;0.706647
"N79";1;1;1;0;0;0.082471
"N79";1;1;1;0;1;0.0828458
"N79";1;1;1;0;2;0.0820349
"N79";1;1;1;1;0;0.371636
"N79";1;1;1;1;1;0.374929
"N79";1;1;1;1;2;0.363233
"N79";1;1;1;2;0;0.723351
"N79";1;1;1;2;1;0.714222
"N79";1;1;1;2;2;0.721575
"N79";1;1;2;0;0;0.083334
"N79";1;1;2;0;1;0.0825833
"N79";1;1;2;0;2;0.0812795
"N79";1;1;2;1;0;0.356339
"N79";1;1;2;1;1;0.347425
"N79";1;1;2;1;2;0.353012
"N79";1;1;2;2;0;0.759505
"N79";1;1;2;2;1;0.736173
"N79";1;1;2;2;2;0.724251
"N79";1;2;0;0;0;0.0750517
"N79";1;2;0;0;1;0.0744446
"N79";1;2;0;0;2;0.0728709
"N79";1;2;0;1;0;0.35484
"N79";1;2;0;1;1;0.355705
"N79";1;2;0;1;2;0.362947
"N79";1;2;0;2;0;0.719205
"N79";1;2;0;2;1;0.70802
"N79";1;2;0;2;2;0.729925
"N79";1;2;1;0;0;0.0806077
"N79";1;2;1;0;1;0.080935
"N79";1;2;1;0;2;0.0804126
"N79";1;2;1;1;0;0.363769
"N79";1;2;1;1;1;0.360011
"N79";1;2;1;1;2;0.355843
"N79";1;2;1;2;0;0.741367
"N79";1;2;1;2;1;0.727401
"N79";1;2;1;2;2;0.737632
"N79";1;2;2;0;0;0.0816263
"N79";1;2;2;0;1;0.080115
"N79";1;2;2;0;2;0.0778626
"N79";1;2;2;1;0;0.347263
"N79";1;2;2;1;1;0.347735
"N79";1;2;2;1;2;0.348444
"N79";1;2;2;2;0;0.709687
"N79";1;2;2;2;1;0.70342
"N79";1;2;2;2;2;0.69902
"N79";2;0;0;0;0;0.0838897
"N79";2;0;0;0;1;0.0839562
"N79";2;0;0;0;2;0.0829642
"N79";2;0;0;1;0;0.405929
"N79";2;0;0;1;1;0.393359
"N79";2;0;0;1;2;0.374013
"N79";2;0;0;2;0;0.74134
"N79";2;0;0;2;1;0.732275
"N79";2;0;0;2;2;0.725176
"N79";2;0;1;0;0;0.081372
"N79";2;0;1;0;1;0.0810842
"N79";2;0;1;0;2;0.0815946
"N79";2;0;1;1;0;0.372063
"N79";2;0;1;1;1;0.367573
"N79";2;0;1;1;2;0.370496
"N79";2;0;1;2;0;0.720522
"N79";2;0;1;2;1;0.700899
"N79";2;0;1;2;2;0.680292
"N79";2;0;2;0;0;0.0831797
"N79";2;0;2;0;1;0.0806196
"N79";2;0;2;0;2;0.0793171
"N79";2;0;2;1;0;0.342972
"N79";2;0;2;1;1;0.326179
"N79";2;0;2;1;2;0.329205
"N79";2;0;2;2;0;0.704724
"N79";2;0;2;2;1;0.695174
"N79";2;0;2;2;2;0.689534
"N79";2;1;0;0;0;0.0785021
"N79";2;1;0;0;1;0.0790492
"N79";2;1;0;0;2;0.0762332
"N79";2;1;0;1;0;0.352359
"N79";2;1;0;1;1;0.348443
"N79";2;1;0;1;2;0.337347
"N79";2;1;0;2;0;0.733759
"N79";2;1;0;2;1;0.731452
"N79";2;1;0;2;2;0.731601
"N79";2;1;1;0;0;0.0796733
"N79";2;1;1;0;1;0.0784265
"N79";2;1;1;0;2;0.0770671
"N79";2;1;1;1;0;0.357254
"N79";2;1;1;1;1;0.348752
"N79";2;1;1;1;2;0.341956
"N79";2;1;1;2;0;0.713538
"N79";2;1;1;2;1;0.70819
"N79";2;1;1;2;2;0.716592
"N79";2;1;2;0;0;0.0822941
"N79";2;1;2;0;1;0.0789199
"N79";2;1;2;0;2;0.079014
"N79";2;1;2;1;0;0.336578
"N79";2;1;2;1;1;0.325436
"N79";2;1;2;1;2;0.328843
"N79";2;1;2;2;0;0.686148
"N79";2;1;2;2;1;0.678514
"N79";2;1;2;2;2;0.666696
"N79";2;2;0;0;0;0.0757653
"N79";2;2;0;0;1;0.0763902
"N79";2;2;0;0;2;0.0733601
"N79";2;2;0;1;0;0.371881
"N79";2;2;0;1;1;0.372332
"N79";2;2;0;1;2;0.358686
"N79";2;2;0;2;0;0.714129
"N79";2;2;0;2;1;0.71169
"N79";2;2;0;2;2;0.708054
"N79";2;2;1;0;0;0.0777339
"N79";2;2;1;0;1;0.0763371
"N79";2;2;1;0;2;0.0761094
"N79";2;2;1;1;0;0.345373
"N79";2;2;1;1;1;0.342464
"N79";2;2;1;1;2;0.337839
"N79";2;2;1;2;0;0.683853
"N79";2;2;1;2;1;0.676584
"N79";2;2;1;2;2;0.678677
"N79";2;2;2;0;0;0.0729822
"N79";2;2;2;0;1;0.0710933
"N79";2;2;2;0;2;0.0707789
"N79";2;2;2;1;0;0.328604
"N79";2;2;2;1;1;0.326748
"N79";2;2;2;1;2;0.334884
"N79";2;2;2;2;0;0.637843
"N79";2;2;2;2;1;0.643105
"N79";2;2;2;2;2;0.628654
"N8";0;0;0;0;0;0.0890946
"N8";0;0;0;0;1;0.088397
"N8";0;0;0;0;2;0.0876599
"N8";0;0;0;1;0;0.38711
"N8";0;0;0;1;1;0.384253
"N8";0;0;0;1;2;0.379755
"N8";0;0;0;2;0;0.745101
"N8";0;0;0;2;1;0.741812
"N8";0;0;0;2;2;0.723822
"N8";0;0;1;0;0;0.0822017
"N8";0;0;1;0;1;0.0796115
"N8";0;0;1;0;2;0.0782093
"N8";0;0;1;1;0;0.394124
"N8";0;0;1;1;1;0.386365
"N8";0;0;1;1;2;0.381851
"N8";0;0;1;2;0;0.755902
"N8";0;0;1;2;1;0.757085
"N8";0;0;1;2;2;0.750396
"N8";0;0;2;0;0;0.0822843
"N8";0;0;2;0;1;0.0836027
"N8";0;0;2;0;2;0.0821686
"N8";0;0;2;1;0;0.38406
"N8";0;0;2;1;1;0.378538
"N8";0;0;2;1;2;0.374175
"N8";0;0;2;2;0;0.777687
"N8";0;0;2;2;1;0.778154
"N8";0;0;2;2;2;0.764947
"N8";0;1;0;0;0;0.0816582
"N8";0;1;0;0;1;0.0805708
"N8";0;1;0;0;2;0.0787535
"N8";0;1;0;1;0;0.395258
"N8";0;1;0;1;1;0.392878
"N8";0;1;0;1;2;0.386942
"N8";0;1;0;2;0;0.727205
"N8";0;1;0;2;1;0.745506
"N8";0;1;0;2;2;0.742979
"N8";0;1;1;0;0;0.0819284
"N8";0;1;1;0;1;0.0796781
"N8";0;1;1;0;2;0.0787916
"N8";0;1;1;1;0;0.398746
"N8";0;1;1;1;1;0.395232
"N8";0;1;1;1;2;0.386274
"N8";0;1;1;2;0;0.752249
"N8";0;1;1;2;1;0.751069
"N8";0;1;1;2;2;0.746701
"N8";0;1;2;0;0;0.0790219
"N8";0;1;2;0;1;0.0802662
"N8";0;1;2;0;2;0.0787268
"N8";0;1;2;1;0;0.387862
"N8";0;1;2;1;1;0.382859
"N8";0;1;2;1;2;0.382921
"N8";0;1;2;2;0;0.745275
"N8";0;1;2;2;1;0.747157
"N8";0;1;2;2;2;0.733109
"N8";0;2;0;0;0;0.0814081
"N8";0;2;0;0;1;0.0798191
"N8";0;2;0;0;2;0.0800776
"N8";0;2;0;1;0;0.389256
"N8";0;2;0;1;1;0.38522
"N8";0;2;0;1;2;0.378982
"N8";0;2;0;2;0;0.755953
"N8";0;2;0;2;1;0.753267
"N8";0;2;0;2;2;0.751726
"N8";0;2;1;0;0;0.0809125
"N8";0;2;1;0;1;0.0800024
"N8";0;2;1;0;2;0.078797
"N8";0;2;1;1;0;0.390932
"N8";0;2;1;1;1;0.386117
"N8";0;2;1;1;2;0.3847
"N8";0;2;1;2;0;0.763992
"N8";0;2;1;2;1;0.752718
"N8";0;2;1;2;2;0.749749
"N8";0;2;2;0;0;0.0787607
"N8";0;2;2;0;1;0.0775851
"N8";0;2;2;0;2;0.0766922
"N8";0;2;2;1;0;0.391399
"N8";0;2;2;1;1;0.384626
"N8";0;2;2;1;2;0.385464
"N8";0;2;2;2;0;0.765933
"N8";0;2;2;2;1;0.765976
"N8";0;2;2;2;2;0.760354
"N8";1;0;0;0;0;0.0819039
"N8";1;0;0;0;1;0.0815708
"N8";1;0;0;0;2;0.0806117
"N8";1;0;0;1;0;0.384866
"N8";1;0;0;1;1;0.378022
"N8";1;0;0;1;2;0.375869
"N8";1;0;0;2;0;0.763089
"N8";1;0;0;2;1;0.74358
"N8";1;0;0;2;2;0.750815
"N8";1;0;1;0;0;0.0780294
"N8";1;0;1;0;1;0.075802
"N8";1;0;1;0;2;0.0752715
"N8";1;0;1;1;0;0.393934
"N8";1;0;1;1;1;0.393636
"N8";1;0;1;1;2;0.378865
"N8";1;0;1;2;0;0.708875
"N8";1;0;1;2;1;0.711546
"N8";1;0;1;2;2;0.704882
"N8";1;0;2;0;0;0.0763742
"N8";1;0;2;0;1;0.074862
"N8";1;0;2;0;2;0.0726689
"N8";1;0;2;1;0;0.346133
"N8";1;0;2;1;1;0.343625
"N8";1;0;2;1;2;0.332249
"N8";1;0;2;2;0;0.747989
"N8";1;0;2;2;1;0.741094
"N8";1;0;2;2;2;0.71505
"N8";1;1;0;0;0;0.0813414
"N8";1;1;0;0;1;0.079872
"N8";1;1;0;0;2;0.0776723
"N8";1;1;0;1;0;0.381942
"N8";1;1;0;1;1;0.377259
"N8";1;1;0;1;2;0.374936
"N8";1;1;0;2;0;0.711875
"N8";1;1;0;2;1;0.705925
"N8";1;1;0;2;2;0.701609
"N8";1;1;1;0;0;0.0804586
"N8";1;1;1;0;1;0.0796363
"N8";1;1;1;0;2;0.0784978
"N8";1;1;1;1;0;0.370611
"N8";1;1;1;1;1;0.365982
"N8";1;1;1;1;2;0.363875
"N8";1;1;1;2;0;0.709522
"N8";1;1;1;2;1;0.68587
"N8";1;1;1;2;2;0.694583
"N8";1;1;2;0;0;0.0818491
"N8";1;1;2;0;1;0.0809459
"N8";1;1;2;0;2;0.0813011
"N8";1;1;2;1;0;0.363862
"N8";1;1;2;1;1;0.354157
"N8";1;1;2;1;2;0.343714
"N8";1;1;2;2;0;0.701294
"N8";1;1;2;2;1;0.694234
"N8";1;1;2;2;2;0.675168
"N8";1;2;0;0;0;0.0734009
"N8";1;2;0;0;1;0.0724817
"N8";1;2;0;0;2;0.0715194
"N8";1;2;0;1;0;0.376589
"N8";1;2;0;1;1;0.368484
"N8";1;2;0;1;2;0.366521
"N8";1;2;0;2;0;0.717379
"N8";1;2;0;2;1;0.712263
"N8";1;2;0;2;2;0.697875
"N8";1;2;1;0;0;0.0822802
"N8";1;2;1;0;1;0.0794854
"N8";1;2;1;0;2;0.0783968
"N8";1;2;1;1;0;0.372703
"N8";1;2;1;1;1;0.37022
"N8";1;2;1;1;2;0.370961
"N8";1;2;1;2;0;0.742527
"N8";1;2;1;2;1;0.74622
"N8";1;2;1;2;2;0.731718
"N8";1;2;2;0;0;0.0781155
"N8";1;2;2;0;1;0.0747752
"N8";1;2;2;0;2;0.0755641
"N8";1;2;2;1;0;0.355073
"N8";1;2;2;1;1;0.345898
"N8";1;2;2;1;2;0.363583
"N8";1;2;2;2;0;0.722906
"N8";1;2;2;2;1;0.718226
"N8";1;2;2;2;2;0.726114
"N8";2;0;0;0;0;0.0814389
"N8";2;0;0;0;1;0.0805306
"N8";2;0;0;0;2;0.0813526
"N8";2;0;0;1;0;0.397172
"N8";2;0;0;1;1;0.39129
"N8";2;0;0;1;2;0.384917
"N8";2;0;0;2;0;0.772619
"N8";2;0;0;2;1;0.76415
"N8";2;0;0;2;2;0.760902
"N8";2;0;1;0;0;0.0849825
"N8";2;0;1;0;1;0.0829103
"N8";2;0;1;0;2;0.0824724
"N8";2;0;1;1;0;0.375382
"N8";2;0;1;1;1;0.371021
"N8";2;0;1;1;2;0.379883
"N8";2;0;1;2;0;0.709098
"N8";2;0;1;2;1;0.707097
"N8";2;0;1;2;2;0.700832
"N8";2;0;2;0;0;0.0801634
"N8";2;0;2;0;1;0.0802434
"N8";2;0;2;0;2;0.0821148
"N8";2;0;2;1;0;0.364751
"N8";2;0;2;1;1;0.363526
"N8";2;0;2;1;2;0.367056
"N8";2;0;2;2;0;0.697324
"N8";2;0;2;2;1;0.698618
"N8";2;0;2;2;2;0.695378
"N8";2;1;0;0;0;0.0826901
"N8";2;1;0;0;1;0.0816382
"N8";2;1;0;0;2;0.0812629
"N8";2;1;0;1;0;0.367105
"N8";2;1;0;1;1;0.371364
"N8";2;1;0;1;2;0.361208
"N8";2;1;0;2;0;0.758843
"N8";2;1;0;2;1;0.73863
"N8";2;1;0;2;2;0.73732
"N8";2;1;1;0;0;0.0767956
"N8";2;1;1;0;1;0.0755099
"N8";2;1;1;0;2;0.0744385
"N8";2;1;1;1;0;0.35242
"N8";2;1;1;1;1;0.346764
"N8";2;1;1;1;2;0.345861
"N8";2;1;1;2;0;0.708225
"N8";2;1;1;2;1;0.692369
"N8";2;1;1;2;2;0.706239
"N8";2;1;2;0;0;0.0845517
"N8";2;1;2;0;1;0.0842455
"N8";2;1;2;0;2;0.0852972
"N8";2;1;2;1;0;0.361717
"N8";2;1;2;1;1;0.356176
"N8";2;1;2;1;2;0.354384
"N8";2;1;2;2;0;0.66207
"N8";2;1;2;2;1;0.665161
"N8";2;1;2;2;2;0.686859
"N8";2;2;0;0;0;0.0799112
"N8";2;2;0;0;1;0.076721
"N8";2;2;0;0;2;0.0743351
"N8";2;2;0;1;0;0.372134
"N8";2;2;0;1;1;0.369716
"N8";2;2;0;1;2;0.358988
"N8";2;2;0;2;0;0.703678
"N8";2;2;0;2;1;0.694254
"N8";2;2;0;2;2;0.678892
"N8";2;2;1;0;0;0.0837858
"N8";2;2;1;0;1;0.0820376
"N8";2;2;1;0;2;0.0815914
"N8";2;2;1;1;0;0.337117
"N8";2;2;1;1;1;0.340785
"N8";2;2;1;1;2;0.338999
"N8";2;2;1;2;0;0.683947
"N8";2;2;1;2;1;0.674397
"N8";2;2;1;2;2;0.68006
"N8";2;2;2;0;0;0.0803017
"N8";2;2;2;0;1;0.079161
"N8";2;2;2;0;2;0.0787517
"N8";2;2;2;1;0;0.346913
"N8";2;2;2;1;1;0.351339
"N8";2;2;2;1;2;0.347443
"N8";2;2;2;2;0;0.584528
"N8";2;2;2;2;1;0.554507
"N8";2;2;2;2;2;0.563567
"N80";0;0;0;0;0;0.0843639
"N80";0;0;0;0;1;0.0822143
"N80";0;0;0;0;2;0.0810071
"N80";0;0;0;1;0;0.375927
"N80";0;0;0;1;1;0.373019
"N80";0;0;0;1;2;0.371434
"N80";0;0;0;2;0;0.745429
"N80";0;0;0;2;1;0.734448
"N80";0;0;0;2;2;0.72883
"N80";0;0;1;0;0;0.0804301
"N80";0;0;1;0;1;0.0808044
"N80";0;0;1;0;2;0.0782314
"N80";0;0;1;1;0;0.392232
"N80";0;0;1;1;1;0.388674
"N80";0;0;1;1;2;0.382298
"N80";0;0;1;2;0;0.750284
"N80";0;0;1;2;1;0.740733
"N80";0;0;1;2;2;0.743656
"N80";0;0;2;0;0;0.0826708
"N80";0;0;2;0;1;0.0816638
"N80";0;0;2;0;2;0.0806915
"N80";0;0;2;1;0;0.388185
"N80";0;0;2;1;1;0.38845
"N80";0;0;2;1;2;0.380969
"N80";0;0;2;2;0;0.770656
"N80";0;0;2;2;1;0.760696
"N80";0;0;2;2;2;0.761142
"N80";0;1;0;0;0;0.08001
"N80";0;1;0;0;1;0.0784267
"N80";0;1;0;0;2;0.0780849
"N80";0;1;0;1;0;0.381256
"N80";0;1;0;1;1;0.37771
"N80";0;1;0;1;2;0.371953
"N80";0;1;0;2;0;0.744938
"N80";0;1;0;2;1;0.734871
"N80";0;1;0;2;2;0.726947
"N80";0;1;1;0;0;0.0828854
"N80";0;1;1;0;1;0.078538
"N80";0;1;1;0;2;0.0786997
"N80";0;1;1;1;0;0.394389
"N80";0;1;1;1;1;0.395262
"N80";0;1;1;1;2;0.38636
"N80";0;1;1;2;0;0.777015
"N80";0;1;1;2;1;0.767644
"N80";0;1;1;2;2;0.770843
"N80";0;1;2;0;0;0.079145
"N80";0;1;2;0;1;0.0792123
"N80";0;1;2;0;2;0.0787933
"N80";0;1;2;1;0;0.391481
"N80";0;1;2;1;1;0.384979
"N80";0;1;2;1;2;0.382858
"N80";0;1;2;2;0;0.773833
"N80";0;1;2;2;1;0.762908
"N80";0;1;2;2;2;0.748353
"N80";0;2;0;0;0;0.0831714
"N80";0;2;0;0;1;0.0826625
"N80";0;2;0;0;2;0.0817655
"N80";0;2;0;1;0;0.394101
"N80";0;2;0;1;1;0.389573
"N80";0;2;0;1;2;0.385782
"N80";0;2;0;2;0;0.759961
"N80";0;2;0;2;1;0.754931
"N80";0;2;0;2;2;0.743176
"N80";0;2;1;0;0;0.0817409
"N80";0;2;1;0;1;0.0814026
"N80";0;2;1;0;2;0.0810695
"N80";0;2;1;1;0;0.389999
"N80";0;2;1;1;1;0.385465
"N80";0;2;1;1;2;0.382789
"N80";0;2;1;2;0;0.748543
"N80";0;2;1;2;1;0.744989
"N80";0;2;1;2;2;0.731973
"N80";0;2;2;0;0;0.0784961
"N80";0;2;2;0;1;0.0772507
"N80";0;2;2;0;2;0.0770757
"N80";0;2;2;1;0;0.385828
"N80";0;2;2;1;1;0.382537
"N80";0;2;2;1;2;0.376376
"N80";0;2;2;2;1;0.766426
"N80";0;2;2;2;2;0.772039
"N80";1;0;0;0;0;0.0828885
"N80";1;0;0;0;1;0.0824884
"N80";1;0;0;0;2;0.081339
"N80";1;0;0;1;0;0.380669
"N80";1;0;0;1;1;0.37575
"N80";1;0;0;1;2;0.369008
"N80";1;0;0;2;0;0.759059
"N80";1;0;0;2;1;0.756423
"N80";1;0;0;2;2;0.74908
"N80";1;0;1;0;0;0.0782328
"N80";1;0;1;0;1;0.0755974
"N80";1;0;1;0;2;0.0758288
"N80";1;0;1;1;0;0.367663
"N80";1;0;1;1;1;0.363726
"N80";1;0;1;1;2;0.356679
"N80";1;0;1;2;0;0.736814
"N80";1;0;1;2;1;0.733784
"N80";1;0;1;2;2;0.714875
"N80";1;0;2;0;0;0.0763002
"N80";1;0;2;0;1;0.0771961
"N80";1;0;2;0;2;0.0758805
"N80";1;0;2;1;0;0.34155
"N80";1;0;2;1;1;0.337041
"N80";1;0;2;1;2;0.335324
"N80";1;0;2;2;0;0.745382
"N80";1;0;2;2;1;0.741627
"N80";1;0;2;2;2;0.718541
"N80";1;1;0;0;0;0.0827327
"N80";1;1;0;0;1;0.082766
"N80";1;1;0;0;2;0.0824235
"N80";1;1;0;1;0;0.367274
"N80";1;1;0;1;1;0.355827
"N80";1;1;0;1;2;0.354899
"N80";1;1;0;2;0;0.703241
"N80";1;1;0;2;1;0.700481
"N80";1;1;0;2;2;0.693016
"N80";1;1;1;0;0;0.0769073
"N80";1;1;1;0;1;0.0783677
"N80";1;1;1;0;2;0.0765073
"N80";1;1;1;1;0;0.375943
"N80";1;1;1;1;1;0.370839
"N80";1;1;1;1;2;0.370817
"N80";1;1;1;2;0;0.711909
"N80";1;1;1;2;1;0.706807
"N80";1;1;1;2;2;0.720142
"N80";1;1;2;0;0;0.0780067
"N80";1;1;2;0;1;0.076841
"N80";1;1;2;0;2;0.0761752
"N80";1;1;2;1;0;0.361665
"N80";1;1;2;1;1;0.359326
"N80";1;1;2;1;2;0.354512
"N80";1;1;2;2;0;0.747577
"N80";1;1;2;2;1;0.741114
"N80";1;1;2;2;2;0.729755
"N80";1;2;0;0;0;0.0770888
"N80";1;2;0;0;1;0.0762439
"N80";1;2;0;0;2;0.0748698
"N80";1;2;0;1;0;0.353129
"N80";1;2;0;1;1;0.340996
"N80";1;2;0;1;2;0.344923
"N80";1;2;0;2;0;0.710217
"N80";1;2;0;2;1;0.705578
"N80";1;2;0;2;2;0.711196
"N80";1;2;1;0;0;0.0864535
"N80";1;2;1;0;1;0.0843014
"N80";1;2;1;0;2;0.0841396
"N80";1;2;1;1;0;0.351332
"N80";1;2;1;1;1;0.347993
"N80";1;2;1;1;2;0.345669
"N80";1;2;1;2;0;0.683298
"N80";1;2;1;2;1;0.673335
"N80";1;2;1;2;2;0.667679
"N80";1;2;2;0;0;0.0682324
"N80";1;2;2;0;1;0.068501
"N80";1;2;2;0;2;0.0678994
"N80";1;2;2;1;0;0.353295
"N80";1;2;2;1;1;0.342987
"N80";1;2;2;1;2;0.34076
"N80";1;2;2;2;0;0.70027
"N80";1;2;2;2;1;0.698621
"N80";1;2;2;2;2;0.695026
"N80";2;0;0;0;0;0.0830383
"N80";2;0;0;0;1;0.0823908
"N80";2;0;0;0;2;0.0833861
"N80";2;0;0;1;0;0.387475
"N80";2;0;0;1;1;0.380528
"N80";2;0;0;1;2;0.370683
"N80";2;0;0;2;0;0.714521
"N80";2;0;0;2;1;0.706397
"N80";2;0;0;2;2;0.691305
"N80";2;0;1;0;0;0.0858244
"N80";2;0;1;0;1;0.0842823
"N80";2;0;1;0;2;0.0832286
"N80";2;0;1;1;0;0.375565
"N80";2;0;1;1;1;0.369558
"N80";2;0;1;1;2;0.359283
"N80";2;0;1;2;0;0.672454
"N80";2;0;1;2;1;0.653783
"N80";2;0;1;2;2;0.652397
"N80";2;0;2;0;0;0.0775933
"N80";2;0;2;0;1;0.0757785
"N80";2;0;2;0;2;0.0763794
"N80";2;0;2;1;0;0.348602
"N80";2;0;2;1;1;0.346397
"N80";2;0;2;1;2;0.345957
"N80";2;0;2;2;0;0.696699
"N80";2;0;2;2;1;0.697843
"N80";2;0;2;2;2;0.698341
"N80";2;1;0;0;0;0.0770587
"N80";2;1;0;0;1;0.0766354
"N80";2;1;0;0;2;0.0767616
"N80";2;1;0;1;0;0.35946
"N80";2;1;0;1;1;0.348904
"N80";2;1;0;1;2;0.346458
"N80";2;1;0;2;0;0.752057
"N80";2;1;0;2;1;0.73375
"N80";2;1;0;2;2;0.723553
"N80";2;1;1;0;0;0.0812572
"N80";2;1;1;0;1;0.0810077
"N80";2;1;1;0;2;0.0808166
"N80";2;1;1;1;0;0.367771
"N80";2;1;1;1;1;0.36404
"N80";2;1;1;1;2;0.356308
"N80";2;1;1;2;0;0.694829
"N80";2;1;1;2;1;0.674783
"N80";2;1;1;2;2;0.680728
"N80";2;1;2;0;0;0.0794137
"N80";2;1;2;0;1;0.0768264
"N80";2;1;2;0;2;0.076538
"N80";2;1;2;1;0;0.345417
"N80";2;1;2;1;1;0.33556
"N80";2;1;2;1;2;0.334575
"N80";2;1;2;2;0;0.671358
"N80";2;1;2;2;1;0.68344
"N80";2;1;2;2;2;0.684182
"N80";2;2;0;0;0;0.0757826
"N80";2;2;0;0;1;0.0733404
"N80";2;2;0;0;2;0.0722756
"N80";2;2;0;1;0;0.355298
"N80";2;2;0;1;1;0.354506
"N80";2;2;0;1;2;0.342457
"N80";2;2;0;2;0;0.703117
"N80";2;2;0;2;1;0.687824
"N80";2;2;0;2;2;0.682568
"N80";2;2;1;0;0;0.0739626
"N80";2;2;1;0;1;0.0719638
"N80";2;2;1;0;2;0.0717461
"N80";2;2;1;1;0;0.341617
"N80";2;2;1;1;1;0.336085
"N80";2;2;1;1;2;0.331965
"N80";2;2;1;2;0;0.698847
"N80";2;2;1;2;1;0.710033
"N80";2;2;1;2;2;0.681294
"N80";2;2;2;0;0;0.0808469
"N80";2;2;2;0;1;0.0791968
"N80";2;2;2;0;2;0.0779767
"N80";2;2;2;1;0;0.317954
"N80";2;2;2;1;1;0.322006
"N80";2;2;2;1;2;0.322915
"N80";2;2;2;2;0;0.56695
"N80";2;2;2;2;1;0.560951
"N80";2;2;2;2;2;0.552379
"N81";0;0;0;0;0;0.0839107
"N81";0;0;0;0;1;0.083626
"N81";0;0;0;0;2;0.0814976
"N81";0;0;0;1;0;0.381862
"N81";0;0;0;1;1;0.381061
"N81";0;0;0;1;2;0.379862
"N81";0;0;0;2;0;0.733811
"N81";0;0;0;2;1;0.716987
"N81";0;0;0;2;2;0.715678
"N81";0;0;1;0;0;0.0812185
"N81";0;0;1;0;1;0.0822034
"N81";0;0;1;0;2;0.0796211
"N81";0;0;1;1;0;0.379429
"N81";0;0;1;1;1;0.374839
"N81";0;0;1;1;2;0.37056
